_id,wkb_geometry,country,project name,type,status,capacity (mw),year of completion,country list of sponsor/developer,sponsor/developer company,country list of lender/financier,lender/financier company,country list of construction/epc,construction company/epc participant,country_1,province/state,district,tributary,latitude,longitude,proximity,avg. annual output (mwh),data source,announcement/more information,link
355,0101000020E6100000CAC342AD69425A40143FC6DCB5843340,Vietnam,Nam Pong,Hydro,Operational,32,2014,Vietnam; Switzerland,Za Hung JSC.,,,,,Vietnam,Nghệ An,Quỳ Châu,Song Con,19.5184,105.0377,,130000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-pong-Hydropower,
356,0101000020E61000000BB3D0CE69425A40B3CEF8BEB8843340,Vietnam,Nam Pong,Hydro,Operational,32,2014,,,,,,,,,,,19.518444,105.037708,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
357,0101000020E610000087A757CA32EC5940A857CA32C4813640,Vietnam,Nam Pung,Hydro,Operational,9.3,2009,Greece,Intracom,,,,,Vietnam,Lào Cai,Bát Xát,Red Mainstem and Delta,22.5069,103.6906,,30000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-pung-Hydropower,
358,0101000020E61000008602B68311EF5940B7CF2A33A5E93440,Vietnam,Nam Soi,Hydro,Operational,10,2010,,,,,,,,,,,20.912677,103.735444,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
359,0101000020E6100000E86A2BF697655A40124E0B5EF4D52E40,Thailand,Ban Koum,Hydro,Planned,1872,,Thailand; Laos,Italian Thai and Asian Corp Holdings Limited (Thailand),,,,,Thailand,Ubon Ratchathani,Khong Chiam,Mekong Mainstream - Lower,15.41788,105.5874,,,"Ministry of Energy and Mines, Lao PDR","Signed MOU 25/3/2008, passed on 25/09/2010 first time, passed 25/09/2011",
360,0101000020E6100000E9263108AC2C5A40C58F31772D913040,Thailand,Xaybangtrongtonteng,Hydro,Planned,10,,,,,,,,Thailand,Mukdahan,Muang Mukdahan,Mekong Mainstream - Lower,16.5671,104.698,"Actual location unknown, currently sited at locality in link/announcement",,"Ministry of Energy and Mines, Lao PDR",Done with FS,
361,0101000020E6100000A779C7293A7A5840FED478E926D93140,Thailand,Mae Lama Luang,Hydro,Planned,240,,Thailand,EGAT,,,,,Thailand,,,,17.84825,97.9098,,,CIGAR 2016,https://data.opendevelopmentmekong.net/dataset/greater-mekong-subregion-hydropower-dams-2016?type=dataset,
362,0101000020E61000002CBCCB457C7D5840601F9DBAF2293240,Thailand,Mae Sariang 2,Hydro,Planned,792,,Thailand,EGAT,,,,,Thailand,,,,18.16386,97.96071,,,CIGAR 2016,https://data.opendevelopmentmekong.net/dataset/greater-mekong-subregion-hydropower-dams-2016?type=dataset,
363,0101000020E6100000B7D100DE02015A40889D29745EA32540,Cambodia,Bokor Plateau,Hydro,Planned,28,,,,,,,,Cambodia,Kampot,Tuek Chhou,Coastal Rivers Kampot-Sihanoukville,10.81908,104.0158,,,OpenDevelopment,,
364,0101000020E61000001E166A4DF3025A405F984C158C7A2640,Cambodia,Kirirom II,Hydro,Planned,1,,,,,,,,Cambodia,Koh Kong,Kampong Seila,Prek Kampong Saom,11.23935,104.0461,,,OpenDevelopment,,
365,0101000020E61000000C93A98251915A4047382D78D1B72B40,Cambodia,Lower Sekong,Hydro,Planned,190,,Cambodia,Royal Group (Cambodia),,,,,Cambodia,Stung Treng,Siem Pang,Sekong,13.85902,106.2706,,,OpenDevelopment,https://wle-mekong.cgiar.org; https://www.internationalrivers.org/sites/default/files/attached-files/3s_rivers_english.pdf,https://www.cambodiadaily.com/news/kith-meng-backs-plans-for-three-hydropower-dams-124528/
366,0101000020E6100000FF21FDF675845A4065AA605452172B40,Cambodia,Lower Sesan I,Hydro,Planned,96,,Vietnam,EVN (Vietnam),,,,,Cambodia,Stung Treng,Sesan,Sesan,13.54555,106.0697,,,OpenDevelopment,https://www.internationalrivers.org/sites/default/files/attached-files/3s_rivers_english.pdf,https://www.internationalrivers.org/sites/default/files/attached-files/3s_rivers_english.pdf
367,0101000020E610000043AD69DE71B65A402592E865140B2C40,Cambodia,Lower Sesan III,Hydro,Planned,375,,China,Power Construction Corp (China),China,China EXIM Bank (China),China,Power Construction Corp (China),Cambodia,Ratanak Kiri,Veun Sai,Sesan,14.02164,106.8507,,,OpenDevelopment,https://www.internationalrivers.org/blogs/435/reflections-on-chinese-companies%E2%80%99-global-investments-in-the-hydropower-sector-between-2006; https://portals.iucn.org/library/sites/library/files/documents/2015-044.pdf,https://portals.iucn.org/library/sites/library/files/documents/2015-044.pdf
368,0101000020E61000001283C0CAA1995A40575BB1BFECEE2A40,Cambodia,Lower Srepok II,Hydro,Planned,222,,Vietnam,EVN (Vietnam),,,,,Cambodia,Stung Treng,Sesan,Srepok,13.46665,106.4005,,,OpenDevelopment,,
369,0101000020E610000009F9A067B3C25A40697407B133C52A40,Cambodia,Lower Srepok III,Hydro,Planned,330,,China,Huadian (China),,,China,Huadian (China),Cambodia,Ratanak Kiri,Lumphat,Srepok,13.38516,107.0422,,,OpenDevelopment,https://www.internationalrivers.org/sites/default/files/attached-files/3s_rivers_english.pdf,
370,0101000020E6100000A857CA32C4DD5A409413ED2AA4AC2A40,Cambodia,Lower Srepok IV,Hydro,Planned,220,,China,Huadian (China),,,China,Huadian (China),Cambodia,Ratanak Kiri,Ou Ya Dav,Srepok,13.33719,107.4651,,,OpenDevelopment,https://www.internationalrivers.org/sites/default/files/attached-files/3s_rivers_english.pdf,
371,0101000020E6100000A2B437F8C2D45940B48EAA2688DA2740,Cambodia,Middle Stung Russei Chrum,Hydro,Planned,125,,China,China Huadian Lower Stung Russei Chrum,,,,,Cambodia,Koh Kong,Thma Bang,Steng Atay,11.92682,103.3244,,,OpenDevelopment,,https://www.construction-property.com/km/hydropower-dam-projects-proposed/
372,0101000020E6100000D0D556EC2FBF5A407A7077D66E8B2B40,Cambodia,O Phlai I,Hydro,Planned,5,,,,,,,,Cambodia,Ratanak Kiri,Ou Chum,Sesan,13.77233,106.9873,,,OpenDevelopment,,
373,0101000020E6100000462575029AD85A4077DB85E63ACD2840,Cambodia,O Phlai II,Hydro,Planned,4,,,,,,,,Cambodia,Mondulkiri,Ou Reang,Srepok,12.40084,107.3844,,,OpenDevelopment,,
374,0101000020E6100000789CA223B9D85A407EC6850321092940,Cambodia,O Phlai III,Hydro,Planned,5,,,,,,,,Cambodia,Mondulkiri,Ou Reang,Srepok,12.51783,107.3863,,,OpenDevelopment,,
375,0101000020E61000006B9A779CA2D75A40CAE02879752E2940,Cambodia,O Phlai IV,Hydro,Planned,7,,,,,,,,Cambodia,Mondulkiri,Pechr Chenda,Srepok,12.59074,107.3693,,,OpenDevelopment,,
376,0101000020E6100000894160E5D0DA5A40D13FC1C58A9A2940,Cambodia,O Sla,Hydro,Planned,2,,,,,,,,Cambodia,Mondulkiri,Pechr Chenda,Srepok,12.80184,107.419,,,OpenDevelopment,,
377,0101000020E610000011C7BAB88D065A40E2E995B20CB12540,Cambodia,O Tourou Trav,Hydro,Planned,1,,,,,,,,Cambodia,Kampot,Tuek Chhou,Coastal Rivers Kampot-Sihanoukville,10.8458,104.1024,,,OpenDevelopment,,
378,0101000020E610000014D044D8F0F459405A12A0A6966D2640,Cambodia,Phnom Batau,Hydro,Planned,4,,,,,,,,Cambodia,Koh Kong,Srae Ambel,Prek Kampong Saom,11.21404,103.8272,,,OpenDevelopment,,
379,0101000020E610000002BC051214C35A40DE54A4C2D8222A40,Cambodia,Prek Chbar,Hydro,Planned,5,,,,,,,,Cambodia,Mondulkiri,Kaoh Nheaek,Srepok,13.06806,107.0481,,,OpenDevelopment,,
380,0101000020E6100000AC8BDB68009F5A400000000000802840,Cambodia,Prek Chhlong I,Hydro,Planned,7,,,,,,,,Cambodia,Kratié,Snuol,Prek Chhlong,12.25,106.4844,,,OpenDevelopment,,
381,0101000020E61000007F6ABC7493905A4043C5387F133A2840,Cambodia,Prek Chhlong II,Hydro,Planned,25,,Singapore,,,,,,Cambodia,Kratié,Chhloung,Prek Chhlong,12.11343,106.259,,,OpenDevelopment,MME 2011,
382,0101000020E610000032772D211F9C5A40E449D235938F2940,Cambodia,Prek Kampi I,Hydro,Planned,2,,,,,,,,Cambodia,Kratié,Sambour,Prek Kampi,12.78042,106.4394,,,OpenDevelopment,,
383,0101000020E6100000CBA145B6F38D5A40401361C3D33B2940,Cambodia,Prek Kampi II,Hydro,Planned,6,,,,,,,,Cambodia,Kratié,Kracheh,Prek Kampi,12.61685,106.218,,,OpenDevelopment,,
384,0101000020E6100000CB10C7BAB8A15A40897B2C7DE8E22940,Cambodia,Prek Krieng I,Hydro,Planned,8,,,,,,,,Cambodia,Kratié,Sambour,Prek Preah-Prek Krieng,12.94318,106.5269,,,OpenDevelopment,,
385,0101000020E6100000AA8251499D945A40AED85F764FEE2940,Cambodia,Prek Krieng II,Hydro,Planned,6,,,,,,,,Cambodia,Kratié,Sambour,Prek Preah-Prek Krieng,12.96545,106.3221,,,OpenDevelopment,,
386,0101000020E61000008351499D80D25A408D62B9A5D5A02C40,Cambodia,Prek Liang I,Hydro,Planned,64,,South Korea,Korea Telecom Cable Co. (KTC),,,,,Cambodia,Ratanak Kiri,Ta Veaeng,Sesan,14.31413,107.2891,,,OpenDevelopment,,
387,0101000020E6100000158C4AEA04D05A4052448655BC612C40,Cambodia,Prek Liang IA,Hydro,Planned,11,,South Korea,Korea Telecom Cable Co. (KTC),,,,,Cambodia,Ratanak Kiri,Ta Veaeng,Sesan,14.19089,107.2503,,,OpenDevelopment,,
388,0101000020E61000003B70CE88D2D65A405BB6D61709DD2C40,Cambodia,Prek Liang II,Hydro,Planned,64,,South Korea,Korea Telecom Cable Co. (KTC),,,,,Cambodia,Ratanak Kiri,Ta Veaeng,Sesan,14.43171,107.3566,,,OpenDevelopment,,
389,0101000020E6100000B3EA73B515DB5A4079060DFD13EC2840,Cambodia,Prek Por I,Hydro,Planned,17,,,,,,,,Cambodia,Mondulkiri,Ou Reang,Srepok,12.46109,107.4232,,,OpenDevelopment,,
390,0101000020E61000004D840D4FAFDC5A4034F44F70B1622940,Cambodia,Prek Por II,Hydro,Planned,8,,,,,,,,Cambodia,Mondulkiri,Pechr Chenda,Srepok,12.69276,107.4482,,,OpenDevelopment,,
391,0101000020E610000098DD938785DE5A408369183E22A62940,Cambodia,Prek Por III,Hydro,Planned,9,,,,,,,,Cambodia,Mondulkiri,Pechr Chenda,Srepok,12.82448,107.4769,,,OpenDevelopment,,
392,0101000020E61000004CA60A4625D15A40B610E4A084792940,Cambodia,Prek Rwei I,Hydro,Planned,7,,,,,,,,Cambodia,Mondulkiri,Pechr Chenda,Srepok,12.73734,107.2679,,,OpenDevelopment,,
393,0101000020E61000005DFE43FAEDCF5A40AC5626FC52EF2940,Cambodia,Prek Rwei II,Hydro,Planned,5,,,,,,,,Cambodia,Mondulkiri,Kaoh Nheaek,Srepok,12.96743,107.2489,,,OpenDevelopment,,
394,0101000020E6100000986E1283C0AE5A40642310AFEB072940,Cambodia,Prek Ter I,Hydro,Planned,17,,,,,,,,Cambodia,Mondulkiri,Kaev Seima,Prek Te,12.51547,106.7305,,,OpenDevelopment,,
395,0101000020E6100000BD5296218E995A40D8D825AAB7162940,Cambodia,Prek Ter II,Hydro,Planned,10,,,,,,,,Cambodia,Mondulkiri,Kaev Seima,Prek Te,12.54437,106.3993,,,OpenDevelopment,,
396,0101000020E6100000C3F5285C8F8E5A405E807D74EACA2840,Cambodia,Prek Ter III,Hydro,Planned,13,,,,,,,,Cambodia,Kratié,Kracheh,Prek Te,12.39632,106.2275,,,OpenDevelopment,,
397,0101000020E61000002E90A0F831165A40C971A774B0EE2640,Cambodia,Prek Thnot,Hydro,Planned,18,,,,,,,,Cambodia,Kampong Speu,Samraong Tong,Mekong Mainstem - Lower Cambodia Floodplain,11.46619,104.3468,,,OpenDevelopment,Restored project from pre-KR era,
398,0101000020E6100000F6285C8FC2B959403D61890794DD2840,Cambodia,Stung Battambang II,Hydro,Planned,36,,Russia,ENEX,,,,,Cambodia,Battambang,Samlaut,Steng Mongkol Borei-Battambang,12.43277,102.9025,,,WLE Mekong,https://wle-mekong.cgiar.org; https://www.phnompenhpost.com/business/russian-firm-enex-study-dam-feasibility,https://www.phnompenhpost.com/business/russian-firm-enex-study-dam-feasibility
399,0101000020E61000000B46257502B65940FA7E6ABC74032940,Cambodia,Stung Battambang III,Hydro,Planned,13,,,,,,,,Cambodia,Battambang,Samlaut,Steng Mongkol Borei-Battambang,12.50675,102.8439,,,OpenDevelopment,https://wle-mekong.cgiar.org; http://www.mrcmekong.org/assets/Uploads/1.-Hydropower-plan-Cambodia.pdf,
400,0101000020E610000001DE02098A175A40FBAE08FEB7722A40,Cambodia,Stung Chikreng,Hydro,Planned,1,,,,,,,,Cambodia,Siem Reap,Chi Kraeng,Steng Staung,13.22406,104.3678,,,OpenDevelopment,,
401,0101000020E61000001B2FDD2406515A402844C02154092940,Cambodia,Stung Chinit,Hydro,Planned,5,,,,,,,,Cambodia,Kâmpóng Thum,Baray,Stung Chhnit,12.51822,105.266,,,OpenDevelopment,,
402,0101000020E6100000FFB27BF2B0CC59405B94D920934C2740,Cambodia,Stung Kep I,Hydro,Planned,4,,,,,,,,Cambodia,Koh Kong,Thma Bang,Coastal Rivers Koh Kong,11.64956,103.1983,,,OpenDevelopment,,
403,0101000020E610000044696FF085D55940CF4E0647C97B2740,Cambodia,Stung Kep II,Hydro,Planned,26,,,,,,,,Cambodia,Koh Kong,Thma Bang,Coastal Rivers Koh Kong,11.74177,103.3363,,,OpenDevelopment,,
404,0101000020E6100000295C8FC2F5B05940D061BEBC006B2840,Cambodia,Stung Meteuk I,Hydro,Planned,175,,,,,,,,Cambodia,Pursat,Veal Veaeng,Coastal Rivers Trat Chantaburi,12.20899,102.765,,,OpenDevelopment,,
405,0101000020E6100000ECC039234AB759403CDA38622D0E2840,Cambodia,Stung Meteuk II,Hydro,Planned,210,,,,,,,,Cambodia,Pursat,Veal Veaeng,Coastal Rivers Trat Chantaburi,12.02769,102.8639,,,OpenDevelopment,,
406,0101000020E610000030BB270F0BB959403AE97DE36BAF2740,Cambodia,Stung Meteuk III,Hydro,Planned,50,,,,,,,,Cambodia,Koh Kong,Mondol Seima,Coastal Rivers Trat Chantaburi,11.84262,102.8913,,,OpenDevelopment,,
407,0101000020E61000002FDD240681B95940CCEEC9C3422D2A40,Cambodia,Stung Mongkol Borey I,Hydro,Planned,7,,,,,,,,Cambodia,Battambang,Bavel,Steng Mongkol Borei-Battambang,13.0884,102.8985,,,OpenDevelopment,,
408,0101000020E610000072F90FE9B7AF59406A87BF266B342A40,Cambodia,Stung Mongkol Borey II,Hydro,Planned,7,,,,,,,,Cambodia,Battambang,Kamrieng,Steng Mongkol Borei-Battambang,13.10238,102.7456,,,OpenDevelopment,,
409,0101000020E6100000D122DBF97EE6594024287E8CB99B2640,Cambodia,Stung Piphot,Hydro,Planned,25,,,,,,,,Cambodia,Koh Kong,Srae Ambel,Coastal Rivers Koh Kong,11.30415,103.6015,,,OpenDevelopment,,
410,0101000020E610000054742497FFE05940A03715A930A62840,Cambodia,Stung Pursat II,Hydro,Planned,17,,China,,,,,,Cambodia,Pursat,Phnum Kravanh,Steng Pursat,12.32459,103.5156,,,OpenDevelopment,,
411,0101000020E610000058A835CD3BF25940965B5A0D897B2840,Cambodia,Stung Pursat IV,Hydro,Planned,2,,,,,,,,Cambodia,Pursat,Phnum Kravanh,Steng Pursat,12.24128,103.7849,,,OpenDevelopment,,
412,0101000020E610000076E09C11A5F559401E1B81785DBF2840,Cambodia,Stung Pursat V,Hydro,Planned,2,,,,,,China,China Guangdong Foreign Construction Company (China),Cambodia,Pursat,Phnum Kravanh,Steng Pursat,12.37376,103.8382,,,OpenDevelopment,http://www.gdfc.cc/en/projects_view.aspx?project_id=320&project_class=30,
413,0101000020E61000005D6DC5FEB24F5A40E3361AC05BC02A40,Cambodia,Stung Sen,Hydro,Planned,38,,South Korea; Kuwait,,,,,,Cambodia,Preah Vihéar,Rovieng,Steng Sen,13.3757,105.2453,,,OpenDevelopment,https://sithi.org/landissue/db/0909_Table_Hydro%20Dams%20Approved.pdf,
414,0101000020E610000066666666660A5A405C1B2AC6F91B2B40,Cambodia,Stung Siem Reap,Hydro,Planned,2,,,,,,,,Cambodia,Siem Reap,Svay Leu,Stung Siem Reap,13.55464,104.1625,,,OpenDevelopment,,
415,0101000020E6100000FCA9F1D24DEE5940F2B5679604082C40,Cambodia,Stung Sreng,Hydro,Planned,7,,,,,,,,Cambodia,Oddar Meanchey,Chong Kal,Steng Sreng,14.01566,103.7235,,,OpenDevelopment,,
416,0101000020E6100000CC5D4BC807315A401990BDDEFD712A40,Cambodia,Stung Staung,Hydro,Planned,4,,,,,,,,Cambodia,Kampong Thom,Prasat Balangk,Steng Staung,13.22264,104.7661,,,OpenDevelopment,,
417,0101000020E61000001361C3D32B015A403737A6272C612740,Cambodia,Stung Sva Slapp,Hydro,Planned,4,,,,,,,,Cambodia,Kampong Speu,Aoral,Mekong Mainstem - Lower Cambodia Floodplain,11.68979,104.0183,,,OpenDevelopment,,
418,0101000020E6100000AF94658863F9594085CE6BEC12C52B40,Cambodia,Stung Tanat,Hydro,Planned,4,,,,,,,,Cambodia,Siem Reap,Varin,Steng Tanat,13.88491,103.8967,,,OpenDevelopment,,
419,0101000020E6100000A167B3EA73D95940DF37BEF6CC522740,Cambodia,Stung Tatai Leu,Hydro,Planned,150,2026,China,China National Heavy Machinery Corp,,,,,Cambodia,Koh Kong,Thma Bang,Coastal Rivers Koh Kong,11.66172,103.3977,"Actual location unknown, currently sited at locality in link/announcement",527000,Khmer Times,https://www.phnompenhpost.com/business/proposed-koh-kong-dam-one-step-closer; https://www.khmertimeskh.com/50738965/more-hydropower-proposed-as-energy-demand-fluctuates/; https://www.phnompenhpost.com/business/implementation-accord-inked-koh-kong-dam,https://www.khmertimeskh.com/50776451/cabinet-approves-stung-tatai-leu-hydropower-dam-development-project/
420,0101000020E6100000744694F6067F5A4066BD18CA89262B40,Cambodia,Stung Treng,Hydro,Planned,980,,Cambodia,Royal Group,Vietnam,"Vietnam Urban & Industrial Zone Development
 Investment Corporation (Vietnam)",,,Cambodia,Stung Treng,Stueng Traeng,Mekong Mainstream - Lower,13.57527,105.9848,,,OpenDevelopment,https://www.internationalrivers.org/sites/default/files/attached-files/mekong_mainstream_damsupdate_2017_english.pdf,https://www.internationalrivers.org/sites/default/files/attached-files/mekong_mainstream_damsupdate_2017_english.pdf
421,0101000020E6100000832F4CA60AC25940E96514CB2DED2640,Cambodia,Stung Veal Thmor Kambot,Hydro,Planned,100,,China,China Huadian Corporation,,,,,Cambodia,Koh Kong,Kaoh Kong,Coastal Rivers Koh Kong,11.46324,103.0319,"Actual location unknown, currently sited at locality in link/announcement",,Khmer Times,https://www.khmertimeskh.com/638580/chinese-company-asked-to-re-conduct-koh-kong-dam-study/,https://www.phnompenhpost.com/business/prospect-another-koh-kong-dam-raised
422,0101000020E6100000AED85F764FCA5A40062FFA0AD29C2840,Cambodia,Upper Prek Ter,Hydro,Planned,15,,,,,,,,Cambodia,Mondulkiri,Ou Reang,Dong Nai,12.30629,107.1611,,,OpenDevelopment,,
423,0101000020E61000007F6ABC7493DC5A4039454772F98F2B40,Cambodia,Upper Sesan IV,Hydro,Planned,350,,,,,,,,Cambodia,Ratanak Kiri,Ou Ya Dav,Sesan,13.7812,107.4465,,,OpenDevelopment,http://www.mrcmekong.org/assets/Publications/SESAN-SREPOK-Issue-paper-Final-21May20.pdf,http://www.mrcmekong.org/assets/Publications/SESAN-SREPOK-Issue-paper-Final-21May20.pdf
424,0101000020E6100000A3923A014DDC5940AE47E17A14FE2740,Cambodia,Upper Stung Russei Chrum,Hydro,Planned,32,,,,,,,,Cambodia,Koh Kong,Thma Bang,Steng Atay,11.99625,103.4422,,,OpenDevelopment,,
425,0101000020E6100000FCA9F1D24D3658406F2A52616C413240,Myanmar,Bawgata,Hydro,Planned,160,2020,Myanmar,Thoolei Co. (Myanmar),,,Myanmar,Thoolei (Myanmar),Myanmar,Bago,Taungoo,Sittaung Mainstem,18.25556,96.8485,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
426,0101000020E6100000C9C859D8D3625740AAF1D24D62803640,Myanmar,Buanlung,Hydro,Planned,30,,China,PowerChina International (China),,,,,Myanmar,Chin,Palam,Lemyo,22.5015,93.54418,"Actual location unknown, currently sited at locality in link/announcement",,,https://www.bnionline.net/en/news/chin-govt-approves-five-chinese-hydropower-projects,
427,0101000020E61000003D7E6FD39F895840338AE59656F33940,Myanmar,Chipwi,Hydro,Planned,3400,,China,State Power Investment Corporation (China),,,China,China Power Investment Corporation (CPI) (China),Myanmar,Kachin,Myitkyina,N'mai,25.95054,98.15038,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
428,0101000020E6100000B728B34126A55840AF5A99F04B0D3A40,Myanmar,Gawlan (Gaw Lan),Hydro,Planned,120,,China; Myanmar,"Yunnan Energy Investment Group (China), International Group of Entrepreneurs (Myanmar)",,,China,"Yunnan Energy Investment Group (China), International Group of Entrepreneurs (Myanmar)",Myanmar,Kachin,Myitkyina,N'mai,26.05194,98.58046,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
429,0101000020E6100000EEEBC039232E5940AC730CC85E573540,Myanmar,He Kou,Hydro,Planned,138,,China,China Southern Power Grid Yunnan International Co. (China),,,,,Myanmar,Shan,Mongphat,Nan Lue-Nan Lan,21.34129,100.7209,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES,
430,0101000020E6100000963E74417D9B5840BCAE5FB01B063A40,Myanmar,Hkankawn,Hydro,Planned,140,,China; Myanmar,"Yunnan Energy Investment Group (China), International Group of Entrepreneurs (Myanmar)",,,China,"Yunnan Energy Investment Group (China), International Group of Entrepreneurs (Myanmar)",Myanmar,Kachin,Myitkyina,N'mai,26.02386,98.42952,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES,
431,0101000020E610000040A4DFBE0E985840CDAFE600C1BC3A40,Myanmar,Hpizaw (Pisa),Hydro,Planned,2000,2030,China,State Power Investment Corporation (China),,,China,China Power Investment Corporation (CPI) (China),Myanmar,Kachin,Putao,N'mai,26.73732,98.3759,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
432,0101000020E610000005A3923A01D3574043CA4FAA7D523940,Myanmar,Htamathi (Tamanthi),Hydro,Planned,1200,,,,,,India,NHPC India (India),Myanmar,Sagaing,Hkamti,Chindwin,25.32223,95.29695,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
433,0101000020E61000005704FF5BC9705840E2CCAFE600793140,Myanmar,Hutgyi (Hatgyi),Hydro,Planned,1360,2019,Thailand,EGAT (Thailand),China; Thailand,China and Thai banks (China; Thailand),China,"Power Construction Corp, China",Myanmar,Kayin,Kawkareik,Salween Mainstem,17.47267,97.76229,,,Myanmar Institute for Peace and Security,https://en.wikipedia.org/wiki/Hatgyi_Daml; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xlsx?MOD=AJPERESl; https://www.burmariversnetwork.org/title/dam-projects/hatgyi.htm,
